station,timestamp,aqi,rating_aqi,pm2.5,rating_pm2.5
THCS Thanh My Loi,"26 Nov 2021, 4:00 AM",25,AQI US - Tốt,6,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 5:00 AM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 6:00 AM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 7:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 8:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 9:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 10:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 11:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 12:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 1:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 2:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 3:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 5:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 6:00 PM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 7:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 8:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 9:00 PM",21,AQI US - Tốt,5,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 10:00 PM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"26 Nov 2021, 11:00 PM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 12:00 AM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 1:00 AM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 2:00 AM",17,AQI US - Tốt,4,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 3:00 AM",21,AQI US - Tốt,5,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 4:00 AM",25,AQI US - Tốt,6,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 5:00 AM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 6:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 7:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 8:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 9:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 10:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 11:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 12:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 1:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
THCS Thanh My Loi,"27 Nov 2021, 2:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 2:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 3:00 PM",82,AQI US - Trung bình,27,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 4:00 PM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 5:00 PM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 6:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 7:00 PM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 8:00 PM",77,AQI US - Trung bình,24.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 9:00 PM",77,AQI US - Trung bình,24.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 10:00 PM",75,AQI US - Trung bình,23.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"23 Nov 2021, 11:00 PM",82,AQI US - Trung bình,26.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 12:00 AM",85,AQI US - Trung bình,28.6,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 1:00 AM",103,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.3,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 2:00 AM",115,AQI US - Không lành mạnh cho các nhóm nhạy cảm,41.1,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 3:00 AM",93,AQI US - Trung bình,32.4,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 4:00 AM",89,AQI US - Trung bình,30.4,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 5:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.3,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 6:00 AM",84,AQI US - Trung bình,27.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 7:00 AM",71,AQI US - Trung bình,21.8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 8:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 9:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 10:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 11:00 AM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 12:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 1:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 2:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 3:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 4:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 5:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 6:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 7:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 8:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 9:00 PM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 10:00 PM",84,AQI US - Trung bình,27.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"24 Nov 2021, 11:00 PM",100,AQI US - Trung bình,35.5,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 12:00 AM",101,AQI US - Không lành mạnh cho các nhóm nhạy cảm,35.5,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 1:00 AM",96,AQI US - Trung bình,33.6,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 2:00 AM",86,AQI US - Trung bình,28.7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 3:00 AM",71,AQI US - Trung bình,21.8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 4:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 5:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 6:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 7:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 8:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 9:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 11:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 12:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 1:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 2:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 3:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 4:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 5:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 6:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 7:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 8:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 9:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 10:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"25 Nov 2021, 11:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 12:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 1:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 2:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 3:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 4:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 5:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 6:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 7:00 AM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 8:00 AM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 9:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 10:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 11:00 AM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 12:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 1:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 2:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 3:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 6:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 7:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 8:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 9:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 10:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"26 Nov 2021, 11:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 12:00 AM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 1:00 AM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 2:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 3:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 4:00 AM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 5:00 AM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 6:00 AM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 7:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 8:00 AM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 9:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 10:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 11:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 12:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 1:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Lycee Francais International Marguerite Duras,"27 Nov 2021, 2:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Diamond Island,"14 Nov 2021, 7:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Diamond Island,"14 Nov 2021, 8:00 PM",53,AQI US - Trung bình,12.9,PM2.5 µg/m³ - Tốt
Diamond Island,"14 Nov 2021, 9:00 PM",75,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
Diamond Island,"14 Nov 2021, 10:00 PM",92,AQI US - Trung bình,31.6,PM2.5 µg/m³ - Tốt
Diamond Island,"14 Nov 2021, 11:00 PM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.3,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 12:00 AM",110,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.2,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 1:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.3,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 2:00 AM",115,AQI US - Không lành mạnh cho các nhóm nhạy cảm,41.1,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 3:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.2,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 4:00 AM",85,AQI US - Trung bình,28.6,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 5:00 AM",100,AQI US - Trung bình,35.3,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 6:00 AM",131,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.7,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 7:00 AM",100,AQI US - Trung bình,35.3,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 8:00 AM",96,AQI US - Trung bình,33.5,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 9:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 10:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 11:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 12:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 1:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 2:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 3:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 6:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 7:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 8:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 9:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 10:00 PM",76,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
Diamond Island,"15 Nov 2021, 11:00 PM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 12:00 AM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 1:00 AM",69,AQI US - Trung bình,20.8,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 2:00 AM",86,AQI US - Trung bình,28.7,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 3:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.4,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 4:00 AM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.4,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 5:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.2,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 6:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.3,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 7:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.3,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 8:00 AM",97,AQI US - Trung bình,34.3,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 9:00 AM",83,AQI US - Trung bình,27.6,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 10:00 AM",82,AQI US - Trung bình,26.7,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 11:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 12:00 PM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 1:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 2:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 3:00 PM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 4:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 5:00 PM",25,AQI US - Tốt,6,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 6:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 7:00 PM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 8:00 PM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 9:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 10:00 PM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Diamond Island,"16 Nov 2021, 11:00 PM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 12:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 1:00 AM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 2:00 AM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 3:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 4:00 AM",75,AQI US - Trung bình,23.7,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 5:00 AM",77,AQI US - Trung bình,24.7,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 6:00 AM",107,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.1,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 7:00 AM",156,AQI US - Không lành mạnh,64.3,PM2.5 µg/m³ - Trung bình
Diamond Island,"17 Nov 2021, 8:00 AM",163,AQI US - Không lành mạnh,79.4,PM2.5 µg/m³ - Trung bình
Diamond Island,"17 Nov 2021, 9:00 AM",159,AQI US - Không lành mạnh,71.5,PM2.5 µg/m³ - Trung bình
Diamond Island,"17 Nov 2021, 10:00 AM",163,AQI US - Không lành mạnh,78.6,PM2.5 µg/m³ - Trung bình
Diamond Island,"17 Nov 2021, 11:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.6,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 12:00 PM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 1:00 PM",88,AQI US - Trung bình,29.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 2:00 PM",80,AQI US - Trung bình,25.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 3:00 PM",96,AQI US - Trung bình,33.8,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 4:00 PM",86,AQI US - Trung bình,29,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 5:00 PM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 6:00 PM",65,AQI US - Trung bình,18.8,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 7:00 PM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 8:00 PM",55,AQI US - Trung bình,13.9,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 9:00 PM",94,AQI US - Trung bình,32.5,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 10:00 PM",87,AQI US - Trung bình,29.4,PM2.5 µg/m³ - Tốt
Diamond Island,"17 Nov 2021, 11:00 PM",83,AQI US - Trung bình,27.5,PM2.5 µg/m³ - Tốt
Diamond Island,"18 Nov 2021, 12:00 AM",151,AQI US - Không lành mạnh,55.8,PM2.5 µg/m³ - Trung bình
Diamond Island,"18 Nov 2021, 1:00 AM",152,AQI US - Không lành mạnh,58.2,PM2.5 µg/m³ - Trung bình
Diamond Island,"18 Nov 2021, 2:00 AM",134,AQI US - Không lành mạnh cho các nhóm nhạy cảm,49,PM2.5 µg/m³ - Tốt
